agency_cd,site_no,Date,X_00060_00003,X_00060_00003_cd
USGS,02089500,1996-03-04,2730,A
USGS,02089500,1996-03-05,2500,A
USGS,02089500,1996-03-06,2360,A
USGS,02089500,1996-03-07,2390,A
USGS,02089500,1996-03-08,3190,A
USGS,02089500,1996-03-09,4030,A
USGS,02089500,1996-03-10,4570,A
USGS,02089500,1996-03-11,5250,A
USGS,02089500,1996-03-12,5850,A
USGS,02089500,1996-03-13,6240,A
USGS,02089500,1996-03-14,6310,A
USGS,02089500,1996-03-15,6090,A
USGS,02089500,1996-03-16,5720,A
USGS,02089500,1996-03-17,5350,A
USGS,02089500,1996-03-18,4950,A
USGS,02089500,1996-03-19,4350,A
USGS,02089500,1996-03-20,3820,A
USGS,02089500,1996-03-21,3480,A
USGS,02089500,1996-03-22,3310,A
USGS,02089500,1996-03-23,3300,A
USGS,02089500,1996-03-24,3520,A
USGS,02089500,1996-03-25,3800,A
USGS,02089500,1996-03-26,4010,A
USGS,02089500,1996-03-27,4140,A
USGS,02089500,1996-03-28,3990,A
USGS,02089500,1996-03-29,3310,A
USGS,02089500,1996-03-30,2940,A
USGS,02089500,1996-03-31,3210,A
USGS,02089500,1996-04-01,3780,A
USGS,02089500,1996-04-02,4190,A
USGS,02089500,1996-04-03,4400,A
USGS,02089500,1996-04-04,4450,A
USGS,02089500,1996-04-05,4410,A
USGS,02089500,1996-04-06,4260,A
USGS,02089500,1996-04-07,3980,A
USGS,02089500,1996-04-08,3620,A
USGS,02089500,1996-04-09,3140,A
USGS,02089500,1996-04-10,2710,A
USGS,02089500,1996-04-11,2500,A
USGS,02089500,1996-04-12,2490,A
USGS,02089500,1996-04-13,2480,A
USGS,02089500,1996-04-14,2340,A
USGS,02089500,1996-04-15,2210,A
USGS,02089500,1996-04-16,2250,A
USGS,02089500,1996-04-17,2250,A
USGS,02089500,1996-04-18,2590,A
USGS,02089500,1996-04-19,3100,A
USGS,02089500,1996-04-20,3330,A
USGS,02089500,1996-04-21,3090,A
USGS,02089500,1996-04-22,2630,A
USGS,02089500,1996-04-23,2290,A
USGS,02089500,1996-04-24,2160,A
USGS,02089500,1996-04-25,2050,A
USGS,02089500,1996-04-26,1900,A
USGS,02089500,1996-04-27,1790,A
USGS,02089500,1996-04-28,1690,A
USGS,02089500,1996-04-29,1640,A
USGS,02089500,1996-04-30,1630,A
USGS,02089500,1996-05-01,1630,A
USGS,02089500,1996-05-02,2050,A
USGS,02089500,1996-05-03,2960,A
USGS,02089500,1996-05-04,3490,A
USGS,02089500,1996-05-05,4000,A
USGS,02089500,1996-05-06,4380,A
USGS,02089500,1996-05-07,4720,A
USGS,02089500,1996-05-08,4870,A
USGS,02089500,1996-05-09,4740,A
USGS,02089500,1996-05-10,4360,A
USGS,02089500,1996-05-11,3880,A
USGS,02089500,1996-05-12,3330,A
USGS,02089500,1996-05-13,2710,A
USGS,02089500,1996-05-14,2130,A
USGS,02089500,1996-05-15,1820,A
USGS,02089500,1996-05-16,1670,A
USGS,02089500,1996-05-17,1540,A
USGS,02089500,1996-05-18,1430,A
USGS,02089500,1996-05-19,1620,A
USGS,02089500,1996-05-20,1920,A
USGS,02089500,1996-05-21,2160,A
USGS,02089500,1996-05-22,2120,A
USGS,02089500,1996-05-23,1700,A
USGS,02089500,1996-05-24,1360,A
USGS,02089500,1996-05-25,1190,A
USGS,02089500,1996-05-26,1040,A
USGS,02089500,1996-05-27,904,A
USGS,02089500,1996-05-28,890,A
USGS,02089500,1996-05-29,1070,A
USGS,02089500,1996-05-30,1540,A
USGS,02089500,1996-05-31,2310,A
USGS,02089500,1996-06-01,2770,A
USGS,02089500,1996-06-02,3090,A
USGS,02089500,1996-06-03,3000,A
USGS,02089500,1996-06-04,2580,A
USGS,02089500,1996-06-05,2060,A
USGS,02089500,1996-06-06,1680,A
USGS,02089500,1996-06-07,1580,A
USGS,02089500,1996-06-08,1660,A
USGS,02089500,1996-06-09,1630,A
USGS,02089500,1996-06-10,1490,A
USGS,02089500,1996-06-11,1280,A
USGS,02089500,1996-06-12,1620,A
USGS,02089500,1996-06-13,2090,A
USGS,02089500,1996-06-14,1940,A
USGS,02089500,1996-06-15,1750,A
USGS,02089500,1996-06-16,1700,A
USGS,02089500,1996-06-17,1660,A
USGS,02089500,1996-06-18,1560,A
USGS,02089500,1996-06-19,1480,A
USGS,02089500,1996-06-20,1470,A
USGS,02089500,1996-06-21,1190,A
USGS,02089500,1996-06-22,977,A
USGS,02089500,1996-06-23,899,A
USGS,02089500,1996-06-24,865,A
USGS,02089500,1996-06-25,828,A
USGS,02089500,1996-06-26,1010,A
USGS,02089500,1996-06-27,998,A
USGS,02089500,1996-06-28,932,A
USGS,02089500,1996-06-29,897,A
USGS,02089500,1996-06-30,860,A
USGS,02089500,1996-07-01,788,A
USGS,02089500,1996-07-02,730,A
USGS,02089500,1996-07-03,723,A
USGS,02089500,1996-07-04,796,A
USGS,02089500,1996-07-05,750,A
USGS,02089500,1996-07-06,760,A
USGS,02089500,1996-07-07,757,A
USGS,02089500,1996-07-08,724,A
USGS,02089500,1996-07-09,670,A
USGS,02089500,1996-07-10,650,A
USGS,02089500,1996-07-11,715,A
USGS,02089500,1996-07-12,1030,A
USGS,02089500,1996-07-13,1910,A
USGS,02089500,1996-07-14,2840,A
USGS,02089500,1996-07-15,3290,A
USGS,02089500,1996-07-16,3810,A
USGS,02089500,1996-07-17,4080,A
USGS,02089500,1996-07-18,4110,A
USGS,02089500,1996-07-19,4110,A
USGS,02089500,1996-07-20,4040,A
USGS,02089500,1996-07-21,3780,A
USGS,02089500,1996-07-22,2740,A
USGS,02089500,1996-07-23,1950,A
USGS,02089500,1996-07-24,1600,A
USGS,02089500,1996-07-25,1340,A
USGS,02089500,1996-07-26,1320,A
USGS,02089500,1996-07-27,1300,A
USGS,02089500,1996-07-28,1280,A
USGS,02089500,1996-07-29,1600,A
USGS,02089500,1996-07-30,1830,A
USGS,02089500,1996-07-31,1830,A
USGS,02089500,1996-08-01,1800,A
USGS,02089500,1996-08-02,1720,A
USGS,02089500,1996-08-03,1720,A
USGS,02089500,1996-08-04,1700,A
USGS,02089500,1996-08-05,1610,A
USGS,02089500,1996-08-06,1490,A
USGS,02089500,1996-08-07,1380,A
USGS,02089500,1996-08-08,1250,A
USGS,02089500,1996-08-09,1360,A
USGS,02089500,1996-08-10,2290,A
USGS,02089500,1996-08-11,2560,A
USGS,02089500,1996-08-12,2640,A
USGS,02089500,1996-08-13,2590,A
USGS,02089500,1996-08-14,2390,A
USGS,02089500,1996-08-15,2180,A
USGS,02089500,1996-08-16,2140,A
USGS,02089500,1996-08-17,2120,A
USGS,02089500,1996-08-18,2070,A
USGS,02089500,1996-08-19,1760,A
USGS,02089500,1996-08-20,1570,A
USGS,02089500,1996-08-21,1430,A
USGS,02089500,1996-08-22,1300,A
USGS,02089500,1996-08-23,1140,A
USGS,02089500,1996-08-24,1020,A
USGS,02089500,1996-08-25,971,A
USGS,02089500,1996-08-26,991,A
USGS,02089500,1996-08-27,1120,A
USGS,02089500,1996-08-28,1780,A
USGS,02089500,1996-08-29,1940,A
USGS,02089500,1996-08-30,1940,A
USGS,02089500,1996-08-31,1960,A
USGS,02089500,1996-09-01,1750,A
USGS,02089500,1996-09-02,1420,A
USGS,02089500,1996-09-03,1200,A
USGS,02089500,1996-09-04,1070,A
USGS,02089500,1996-09-05,1170,A
USGS,02089500,1996-09-06,3340,A
USGS,02089500,1996-09-07,4600,A
USGS,02089500,1996-09-08,5800,A
USGS,02089500,1996-09-09,6520,A
USGS,02089500,1996-09-10,7790,A
USGS,02089500,1996-09-11,9160,A
USGS,02089500,1996-09-12,11700,A
USGS,02089500,1996-09-13,16700,A
USGS,02089500,1996-09-14,22100,A
USGS,02089500,1996-09-15,24900,A
USGS,02089500,1996-09-16,26500,A
USGS,02089500,1996-09-17,26900,A
USGS,02089500,1996-09-18,26200,A
USGS,02089500,1996-09-19,24300,A
USGS,02089500,1996-09-20,22100,A
USGS,02089500,1996-09-21,20200,A
USGS,02089500,1996-09-22,18600,A
USGS,02089500,1996-09-23,17200,A
USGS,02089500,1996-09-24,16000,A
USGS,02089500,1996-09-25,14900,A
USGS,02089500,1996-09-26,13900,A
USGS,02089500,1996-09-27,13200,A
USGS,02089500,1996-09-28,12400,A
USGS,02089500,1996-09-29,11400,A
USGS,02089500,1996-09-30,10400,A
USGS,02089500,1996-10-01,9750,A
USGS,02089500,1996-10-02,9110,A
USGS,02089500,1996-10-03,8650,A e
USGS,02089500,1996-10-04,8260,A e
USGS,02089500,1996-10-05,8050,A e
USGS,02089500,1996-10-06,7930,A e
USGS,02089500,1996-10-07,7830,A e
USGS,02089500,1996-10-08,8250,A e
USGS,02089500,1996-10-09,9010,A e
USGS,02089500,1996-10-10,9150,A e
USGS,02089500,1996-10-11,9180,A e
USGS,02089500,1996-10-12,9180,A e
USGS,02089500,1996-10-13,9280,A e
USGS,02089500,1996-10-14,9520,A e
USGS,02089500,1996-10-15,9800,A e
USGS,02089500,1996-10-16,10100,A e
USGS,02089500,1996-10-17,10200,A e
USGS,02089500,1996-10-18,10200,A
USGS,02089500,1996-10-19,9950,A
USGS,02089500,1996-10-20,9460,A
USGS,02089500,1996-10-21,8780,A
USGS,02089500,1996-10-22,7880,A
USGS,02089500,1996-10-23,6860,A
USGS,02089500,1996-10-24,6000,A
USGS,02089500,1996-10-25,5290,A
USGS,02089500,1996-10-26,4660,A
USGS,02089500,1996-10-27,3930,A
USGS,02089500,1996-10-28,3200,A
USGS,02089500,1996-10-29,2700,A
USGS,02089500,1996-10-30,2390,A
USGS,02089500,1996-10-31,2200,A
USGS,02089500,1996-11-01,2080,A
USGS,02089500,1996-11-02,2270,A
USGS,02089500,1996-11-03,2590,A
USGS,02089500,1996-11-04,2710,A
USGS,02089500,1996-11-05,2760,A
USGS,02089500,1996-11-06,2900,A
USGS,02089500,1996-11-07,2900,A
USGS,02089500,1996-11-08,2790,A
USGS,02089500,1996-11-09,2730,A
USGS,02089500,1996-11-10,2640,A
USGS,02089500,1996-11-11,2740,A
USGS,02089500,1996-11-12,3160,A
USGS,02089500,1996-11-13,3460,A
USGS,02089500,1996-11-14,3450,A
USGS,02089500,1996-11-15,3230,A
USGS,02089500,1996-11-16,3080,A
USGS,02089500,1996-11-17,2990,A
USGS,02089500,1996-11-18,2860,A
USGS,02089500,1996-11-19,2850,A
USGS,02089500,1996-11-20,2980,A
USGS,02089500,1996-11-21,2910,A
USGS,02089500,1996-11-22,2750,A
USGS,02089500,1996-11-23,2700,A
USGS,02089500,1996-11-24,2760,A
USGS,02089500,1996-11-25,2990,A
USGS,02089500,1996-11-26,3230,A
USGS,02089500,1996-11-27,3360,A
USGS,02089500,1996-11-28,3370,A
USGS,02089500,1996-11-29,3330,A
USGS,02089500,1996-11-30,3400,A
USGS,02089500,1996-12-01,3610,A
USGS,02089500,1996-12-02,3880,A
USGS,02089500,1996-12-03,4180,A
USGS,02089500,1996-12-04,4460,A
USGS,02089500,1996-12-05,4720,A
USGS,02089500,1996-12-06,5040,A
USGS,02089500,1996-12-07,5390,A
USGS,02089500,1996-12-08,5850,A
USGS,02089500,1996-12-09,6170,A
USGS,02089500,1996-12-10,6410,A
USGS,02089500,1996-12-11,6570,A
USGS,02089500,1996-12-12,6610,A
USGS,02089500,1996-12-13,6360,A
USGS,02089500,1996-12-14,5640,A
USGS,02089500,1996-12-15,4690,A
USGS,02089500,1996-12-16,4070,A
USGS,02089500,1996-12-17,4000,A
USGS,02089500,1996-12-18,4170,A
USGS,02089500,1996-12-19,4470,A
USGS,02089500,1996-12-20,4730,A
USGS,02089500,1996-12-21,5030,A
USGS,02089500,1996-12-22,5300,A
USGS,02089500,1996-12-23,5540,A
USGS,02089500,1996-12-24,5800,A
USGS,02089500,1996-12-25,6070,A
USGS,02089500,1996-12-26,6190,A
USGS,02089500,1996-12-27,5890,A
USGS,02089500,1996-12-28,5090,A
USGS,02089500,1996-12-29,4270,A
USGS,02089500,1996-12-30,3730,A
USGS,02089500,1996-12-31,3470,A
USGS,02089500,1997-01-01,3320,A
USGS,02089500,1997-01-02,3240,A
USGS,02089500,1997-01-03,3240,A
USGS,02089500,1997-01-04,3270,A
USGS,02089500,1997-01-05,3330,A
USGS,02089500,1997-01-06,3550,A
USGS,02089500,1997-01-07,3760,A
USGS,02089500,1997-01-08,3700,A
USGS,02089500,1997-01-09,3560,A
USGS,02089500,1997-01-10,3510,A
USGS,02089500,1997-01-11,3720,A
USGS,02089500,1997-01-12,4090,A
USGS,02089500,1997-01-13,4530,A
USGS,02089500,1997-01-14,4980,A
USGS,02089500,1997-01-15,5360,A
USGS,02089500,1997-01-16,5760,A
USGS,02089500,1997-01-17,6090,A
USGS,02089500,1997-01-18,6340,A
USGS,02089500,1997-01-19,6440,A
USGS,02089500,1997-01-20,6340,A
USGS,02089500,1997-01-21,6100,A
USGS,02089500,1997-01-22,5800,A
USGS,02089500,1997-01-23,5540,A
USGS,02089500,1997-01-24,5320,A
USGS,02089500,1997-01-25,5040,A
USGS,02089500,1997-01-26,4510,A
USGS,02089500,1997-01-27,3950,A
USGS,02089500,1997-01-28,3700,A
USGS,02089500,1997-01-29,3700,A
USGS,02089500,1997-01-30,3690,A
USGS,02089500,1997-01-31,3600,A
USGS,02089500,1997-02-01,3490,A
USGS,02089500,1997-02-02,3390,A
USGS,02089500,1997-02-03,3420,A
USGS,02089500,1997-02-04,3590,A
USGS,02089500,1997-02-05,3720,A
USGS,02089500,1997-02-06,3750,A
USGS,02089500,1997-02-07,3700,A
USGS,02089500,1997-02-08,3640,A
USGS,02089500,1997-02-09,3590,A
USGS,02089500,1997-02-10,3340,A
USGS,02089500,1997-02-11,3070,A
USGS,02089500,1997-02-12,3030,A
USGS,02089500,1997-02-13,3010,A
USGS,02089500,1997-02-14,3090,A
USGS,02089500,1997-02-15,3580,A
USGS,02089500,1997-02-16,4160,A
USGS,02089500,1997-02-17,4780,A
USGS,02089500,1997-02-18,5340,A
USGS,02089500,1997-02-19,5800,A
USGS,02089500,1997-02-20,6230,A
USGS,02089500,1997-02-21,6600,A
USGS,02089500,1997-02-22,6890,A
USGS,02089500,1997-02-23,6980,A
USGS,02089500,1997-02-24,6950,A
USGS,02089500,1997-02-25,6880,A
USGS,02089500,1997-02-26,6740,A
USGS,02089500,1997-02-27,6550,A
USGS,02089500,1997-02-28,6340,A
USGS,02089500,1997-03-01,6220,A
USGS,02089500,1997-03-02,6100,A
USGS,02089500,1997-03-03,5970,A
USGS,02089500,1997-03-04,5810,A
USGS,02089500,1997-03-05,5530,A
USGS,02089500,1997-03-06,4600,A
USGS,02089500,1997-03-07,3960,A
USGS,02089500,1997-03-08,3390,A
USGS,02089500,1997-03-09,3370,A
USGS,02089500,1997-03-10,3580,A
USGS,02089500,1997-03-11,3720,A
USGS,02089500,1997-03-12,3820,A
USGS,02089500,1997-03-13,3880,A
USGS,02089500,1997-03-14,3760,A
USGS,02089500,1997-03-15,3450,A
USGS,02089500,1997-03-16,3600,A
USGS,02089500,1997-03-17,3890,A
USGS,02089500,1997-03-18,4130,A
USGS,02089500,1997-03-19,4240,A
USGS,02089500,1997-03-20,4160,A
USGS,02089500,1997-03-21,4090,A
USGS,02089500,1997-03-22,4240,A
USGS,02089500,1997-03-23,4460,A
USGS,02089500,1997-03-24,4680,A
USGS,02089500,1997-03-25,4840,A
USGS,02089500,1997-03-26,5100,A
USGS,02089500,1997-03-27,5360,A
USGS,02089500,1997-03-28,5620,A
USGS,02089500,1997-03-29,5640,A
USGS,02089500,1997-03-30,5050,A
USGS,02089500,1997-03-31,4210,A
USGS,02089500,1997-04-01,3670,A
USGS,02089500,1997-04-02,3350,A
USGS,02089500,1997-04-03,3050,A
USGS,02089500,1997-04-04,2760,A
USGS,02089500,1997-04-05,2490,A
USGS,02089500,1997-04-06,2170,A
USGS,02089500,1997-04-07,1870,A
USGS,02089500,1997-04-08,1710,A
USGS,02089500,1997-04-09,1600,A
USGS,02089500,1997-04-10,1560,A
USGS,02089500,1997-04-11,1510,A
USGS,02089500,1997-04-12,1420,A
USGS,02089500,1997-04-13,1400,A
USGS,02089500,1997-04-14,1420,A
USGS,02089500,1997-04-15,1480,A
USGS,02089500,1997-04-16,1610,A
USGS,02089500,1997-04-17,1600,A
USGS,02089500,1997-04-18,1500,A
USGS,02089500,1997-04-19,1400,A
USGS,02089500,1997-04-20,1350,A
USGS,02089500,1997-04-21,1300,A
USGS,02089500,1997-04-22,1290,A
USGS,02089500,1997-04-23,1410,A
USGS,02089500,1997-04-24,1560,A
USGS,02089500,1997-04-25,2190,A
USGS,02089500,1997-04-26,2680,A
USGS,02089500,1997-04-27,3090,A
USGS,02089500,1997-04-28,3570,A
USGS,02089500,1997-04-29,4000,A
USGS,02089500,1997-04-30,4360,A
USGS,02089500,1997-05-01,4490,A e
USGS,02089500,1997-05-02,4060,A e
USGS,02089500,1997-05-03,4240,A e
USGS,02089500,1997-05-04,4520,A e
USGS,02089500,1997-05-05,4900,A e
USGS,02089500,1997-05-06,5200,A e
USGS,02089500,1997-05-07,5480,A e
USGS,02089500,1997-05-08,5760,A e
USGS,02089500,1997-05-09,5960,A e
USGS,02089500,1997-05-10,6000,A e
USGS,02089500,1997-05-11,5870,A e
USGS,02089500,1997-05-12,5600,A e
USGS,02089500,1997-05-13,5260,A e
USGS,02089500,1997-05-14,4980,A e
USGS,02089500,1997-05-15,4740,A e
USGS,02089500,1997-05-16,4520,A e
USGS,02089500,1997-05-17,3930,A e
USGS,02089500,1997-05-18,2700,A e
USGS,02089500,1997-05-19,1880,A e
USGS,02089500,1997-05-20,1450,A e
USGS,02089500,1997-05-21,1270,A e
USGS,02089500,1997-05-22,1160,A
USGS,02089500,1997-05-23,1080,A
USGS,02089500,1997-05-24,1030,A
USGS,02089500,1997-05-25,998,A
USGS,02089500,1997-05-26,996,A
USGS,02089500,1997-05-27,1090,A
USGS,02089500,1997-05-28,1150,A
USGS,02089500,1997-05-29,1280,A
USGS,02089500,1997-05-30,1490,A
USGS,02089500,1997-05-31,1490,A
USGS,02089500,1997-06-01,1420,A
USGS,02089500,1997-06-02,1300,A
USGS,02089500,1997-06-03,1170,A
USGS,02089500,1997-06-04,1100,A
USGS,02089500,1997-06-05,1390,A
USGS,02089500,1997-06-06,2150,A
USGS,02089500,1997-06-07,2480,A
USGS,02089500,1997-06-08,2620,A
USGS,02089500,1997-06-09,2700,A
USGS,02089500,1997-06-10,2660,A
USGS,02089500,1997-06-11,2340,A
USGS,02089500,1997-06-12,1780,A
USGS,02089500,1997-06-13,1350,A
USGS,02089500,1997-06-14,1160,A
USGS,02089500,1997-06-15,1080,A
USGS,02089500,1997-06-16,1050,A
USGS,02089500,1997-06-17,987,A
USGS,02089500,1997-06-18,924,A
USGS,02089500,1997-06-19,889,A
USGS,02089500,1997-06-20,889,A
USGS,02089500,1997-06-21,1070,A
USGS,02089500,1997-06-22,1100,A
USGS,02089500,1997-06-23,974,A
USGS,02089500,1997-06-24,868,A
USGS,02089500,1997-06-25,799,A
USGS,02089500,1997-06-26,756,A
USGS,02089500,1997-06-27,709,A
USGS,02089500,1997-06-28,665,A
USGS,02089500,1997-06-29,635,A
USGS,02089500,1997-06-30,642,A
USGS,02089500,1997-07-01,731,A
USGS,02089500,1997-07-02,824,A
USGS,02089500,1997-07-03,708,A
USGS,02089500,1997-07-04,633,A
USGS,02089500,1997-07-05,615,A
USGS,02089500,1997-07-06,628,A
USGS,02089500,1997-07-07,631,A
USGS,02089500,1997-07-08,617,A
USGS,02089500,1997-07-09,613,A
USGS,02089500,1997-07-10,598,A
USGS,02089500,1997-07-11,589,A
USGS,02089500,1997-07-12,611,A
USGS,02089500,1997-07-13,604,A
USGS,02089500,1997-07-14,560,A
USGS,02089500,1997-07-15,545,A
USGS,02089500,1997-07-16,541,A
USGS,02089500,1997-07-17,550,A
USGS,02089500,1997-07-18,710,A
USGS,02089500,1997-07-19,705,A
USGS,02089500,1997-07-20,760,A
USGS,02089500,1997-07-21,763,A
USGS,02089500,1997-07-22,677,A
USGS,02089500,1997-07-23,658,A
USGS,02089500,1997-07-24,604,A
USGS,02089500,1997-07-25,656,A
USGS,02089500,1997-07-26,1050,A
USGS,02089500,1997-07-27,1880,A
USGS,02089500,1997-07-28,2470,A
USGS,02089500,1997-07-29,2950,A
USGS,02089500,1997-07-30,3310,A
USGS,02089500,1997-07-31,3450,A
USGS,02089500,1997-08-01,3160,A
USGS,02089500,1997-08-02,2320,A
USGS,02089500,1997-08-03,1670,A
USGS,02089500,1997-08-04,1270,A
USGS,02089500,1997-08-05,1020,A
USGS,02089500,1997-08-06,971,A
USGS,02089500,1997-08-07,839,A
USGS,02089500,1997-08-08,773,A
USGS,02089500,1997-08-09,712,A
USGS,02089500,1997-08-10,667,A
USGS,02089500,1997-08-11,641,A
USGS,02089500,1997-08-12,644,A
USGS,02089500,1997-08-13,657,A
USGS,02089500,1997-08-14,623,A
USGS,02089500,1997-08-15,591,A
USGS,02089500,1997-08-16,561,A
USGS,02089500,1997-08-17,527,A
USGS,02089500,1997-08-18,499,A
USGS,02089500,1997-08-19,484,A
USGS,02089500,1997-08-20,528,A
USGS,02089500,1997-08-21,527,A
USGS,02089500,1997-08-22,736,A
USGS,02089500,1997-08-23,648,A
USGS,02089500,1997-08-24,560,A
USGS,02089500,1997-08-25,548,A
USGS,02089500,1997-08-26,506,A
USGS,02089500,1997-08-27,475,A
USGS,02089500,1997-08-28,452,A
USGS,02089500,1997-08-29,439,A
USGS,02089500,1997-08-30,426,A
USGS,02089500,1997-08-31,418,A
USGS,02089500,1997-09-01,437,A
USGS,02089500,1997-09-02,506,A
USGS,02089500,1997-09-03,512,A
USGS,02089500,1997-09-04,647,A
USGS,02089500,1997-09-05,595,A
USGS,02089500,1997-09-06,526,A
USGS,02089500,1997-09-07,475,A
USGS,02089500,1997-09-08,438,A
USGS,02089500,1997-09-09,412,A
USGS,02089500,1997-09-10,398,A
USGS,02089500,1997-09-11,430,A
USGS,02089500,1997-09-12,532,A
USGS,02089500,1997-09-13,525,A
USGS,02089500,1997-09-14,565,A
USGS,02089500,1997-09-15,618,A
USGS,02089500,1997-09-16,571,A
USGS,02089500,1997-09-17,514,A
USGS,02089500,1997-09-18,479,A
USGS,02089500,1997-09-19,450,A
USGS,02089500,1997-09-20,437,A
USGS,02089500,1997-09-21,426,A
USGS,02089500,1997-09-22,412,A
USGS,02089500,1997-09-23,392,A
USGS,02089500,1997-09-24,394,A
USGS,02089500,1997-09-25,463,A
USGS,02089500,1997-09-26,1070,A
USGS,02089500,1997-09-27,1190,A
USGS,02089500,1997-09-28,1300,A
USGS,02089500,1997-09-29,1300,A
USGS,02089500,1997-09-30,1240,A
USGS,02089500,1997-10-01,1170,A
USGS,02089500,1997-10-02,1050,A
USGS,02089500,1997-10-03,934,A
USGS,02089500,1997-10-04,815,A
USGS,02089500,1997-10-05,720,A
USGS,02089500,1997-10-06,649,A
USGS,02089500,1997-10-07,591,A
USGS,02089500,1997-10-08,539,A
USGS,02089500,1997-10-09,502,A
USGS,02089500,1997-10-10,491,A
USGS,02089500,1997-10-11,476,A
USGS,02089500,1997-10-12,453,A
USGS,02089500,1997-10-13,436,A
USGS,02089500,1997-10-14,434,A
USGS,02089500,1997-10-15,426,A
USGS,02089500,1997-10-16,435,A
USGS,02089500,1997-10-17,443,A
USGS,02089500,1997-10-18,459,A
USGS,02089500,1997-10-19,608,A
USGS,02089500,1997-10-20,631,A
USGS,02089500,1997-10-21,610,A
USGS,02089500,1997-10-22,622,A
USGS,02089500,1997-10-23,916,A
USGS,02089500,1997-10-24,892,A
USGS,02089500,1997-10-25,759,A
USGS,02089500,1997-10-26,681,A
USGS,02089500,1997-10-27,678,A
USGS,02089500,1997-10-28,745,A
USGS,02089500,1997-10-29,763,A
USGS,02089500,1997-10-30,757,A
USGS,02089500,1997-10-31,769,A
USGS,02089500,1997-11-01,789,A
USGS,02089500,1997-11-02,882,A
USGS,02089500,1997-11-03,1010,A
USGS,02089500,1997-11-04,1070,A
USGS,02089500,1997-11-05,1090,A
USGS,02089500,1997-11-06,1040,A
USGS,02089500,1997-11-07,956,A
USGS,02089500,1997-11-08,873,A
USGS,02089500,1997-11-09,848,A
USGS,02089500,1997-11-10,887,A
USGS,02089500,1997-11-11,896,A
USGS,02089500,1997-11-12,871,A
USGS,02089500,1997-11-13,909,A
USGS,02089500,1997-11-14,1080,A
USGS,02089500,1997-11-15,1340,A
USGS,02089500,1997-11-16,1540,A
USGS,02089500,1997-11-17,2010,A
USGS,02089500,1997-11-18,2200,A
USGS,02089500,1997-11-19,2040,A
USGS,02089500,1997-11-20,1790,A
USGS,02089500,1997-11-21,1530,A
USGS,02089500,1997-11-22,1320,A
USGS,02089500,1997-11-23,1180,A
USGS,02089500,1997-11-24,1090,A
USGS,02089500,1997-11-25,1190,A
USGS,02089500,1997-11-26,1360,A
USGS,02089500,1997-11-27,1280,A
USGS,02089500,1997-11-28,1170,A
USGS,02089500,1997-11-29,1080,A
USGS,02089500,1997-11-30,1180,A
USGS,02089500,1997-12-01,1440,A
USGS,02089500,1997-12-02,1710,A
USGS,02089500,1997-12-03,1970,A
USGS,02089500,1997-12-04,2170,A
USGS,02089500,1997-12-05,2180,A
USGS,02089500,1997-12-06,2040,A
USGS,02089500,1997-12-07,1840,A
USGS,02089500,1997-12-08,1640,A
USGS,02089500,1997-12-09,1470,A
USGS,02089500,1997-12-10,1360,A
USGS,02089500,1997-12-11,1290,A
USGS,02089500,1997-12-12,1270,A
USGS,02089500,1997-12-13,1300,A
USGS,02089500,1997-12-14,1370,A
USGS,02089500,1997-12-15,1370,A
USGS,02089500,1997-12-16,1350,A
USGS,02089500,1997-12-17,1280,A
USGS,02089500,1997-12-18,1200,A
USGS,02089500,1997-12-19,1140,A
USGS,02089500,1997-12-20,1090,A
USGS,02089500,1997-12-21,1060,A
USGS,02089500,1997-12-22,1060,A
USGS,02089500,1997-12-23,1200,A
USGS,02089500,1997-12-24,1520,A
USGS,02089500,1997-12-25,2010,A
USGS,02089500,1997-12-26,2700,A
USGS,02089500,1997-12-27,3100,A
USGS,02089500,1997-12-28,3490,A
USGS,02089500,1997-12-29,3860,A
USGS,02089500,1997-12-30,4090,A
USGS,02089500,1997-12-31,4280,A
USGS,02089500,1998-01-01,4410,A
USGS,02089500,1998-01-02,4350,A
USGS,02089500,1998-01-03,4020,A
USGS,02089500,1998-01-04,3410,A
USGS,02089500,1998-01-05,2840,A
USGS,02089500,1998-01-06,2510,A
USGS,02089500,1998-01-07,2390,A
USGS,02089500,1998-01-08,2450,A
USGS,02089500,1998-01-09,2940,A
USGS,02089500,1998-01-10,3670,A
USGS,02089500,1998-01-11,4180,A
USGS,02089500,1998-01-12,4630,A
USGS,02089500,1998-01-13,5070,A
USGS,02089500,1998-01-14,5360,A
USGS,02089500,1998-01-15,5490,A
USGS,02089500,1998-01-16,5600,A
USGS,02089500,1998-01-17,5610,A
USGS,02089500,1998-01-18,5450,A
USGS,02089500,1998-01-19,5470,A
USGS,02089500,1998-01-20,5830,A
USGS,02089500,1998-01-21,6440,A
USGS,02089500,1998-01-22,7050,A
USGS,02089500,1998-01-23,7720,A
USGS,02089500,1998-01-24,8460,A
USGS,02089500,1998-01-25,9140,A
USGS,02089500,1998-01-26,9620,A
USGS,02089500,1998-01-27,9950,A
USGS,02089500,1998-01-28,10300,A
USGS,02089500,1998-01-29,10700,A
USGS,02089500,1998-01-30,11300,A
USGS,02089500,1998-01-31,11800,A
USGS,02089500,1998-02-01,12100,A
USGS,02089500,1998-02-02,12400,A
USGS,02089500,1998-02-03,12600,A
USGS,02089500,1998-02-04,13500,A
USGS,02089500,1998-02-05,14000,A
